order_id,date_key,customer_key,product_key,sales_rep_key,region_key,quantity,unit_price,gross_amount,discount_amount,net_amount,cost_amount
104827,20231030,105,12,6,4,18,1192.37,21462.66,3219.4,18243.26,9866.76
104828,20250118,9,8,23,9,4,8152.69,32610.76,1630.54,30980.22,11361.87
104829,20240326,107,3,3,6,7,1648.77,11541.39,0.0,11541.39,4854.34
104830,20231004,22,10,25,4,9,4677.47,42097.23,0.0,42097.23,15173.21
104831,20240312,245,11,3,7,16,4866.69,77867.04,3893.35,73973.69,33615.87
104832,20241215,198,3,23,7,15,1648.77,24731.55,0.0,24731.55,8690.2
104833,20250329,55,2,23,4,6,576.14,3456.84,518.53,2938.31,1492.07
104834,20230926,17,11,8,8,2,4866.69,9733.38,1946.68,7786.7,3647.15
104835,20250128,38,7,11,5,16,11044.9,176718.4,17671.84,159046.56,61010.84
104836,20230830,284,7,2,9,3,11044.9,33134.7,1656.73,31477.97,16678.4
104837,20230927,118,11,20,2,20,4866.69,97333.8,14600.07,82733.73,32194.46
104838,20240108,167,6,19,7,17,8457.66,143780.22,14378.02,129402.2,60322.37
104839,20231005,31,7,5,2,8,11044.9,88359.2,0.0,88359.2,35953.16
104840,20241129,221,9,22,1,17,2112.21,35907.57,3590.76,32316.81,17751.25
104841,20230804,11,10,23,9,13,4677.47,60807.11,3040.36,57766.75,26812.1
104842,20250408,281,1,10,7,12,7004.72,84056.64,0.0,84056.64,32164.73
104843,20230514,73,1,7,2,14,7004.72,98066.08,0.0,98066.08,36724.75
104844,20240715,53,12,18,4,1,1192.37,1192.37,0.0,1192.37,595.51
104845,20250413,22,9,23,4,3,2112.21,6336.63,633.66,5702.97,2565.84
104846,20230729,132,1,25,7,18,7004.72,126084.96,12608.5,113476.46,45916.55
104847,20241028,135,5,19,2,12,12606.96,151283.52,0.0,151283.52,65171.13
104848,20241111,257,1,14,7,5,7004.72,35023.6,3502.36,31521.24,13911.8
104849,20241128,204,7,20,8,18,11044.9,198808.2,0.0,198808.2,94165.01
104850,20241214,293,11,2,2,16,4866.69,77867.04,0.0,77867.04,36728.15
104851,20240715,41,5,5,9,20,12606.96,252139.2,25213.92,226925.28,92601.67
104852,20250105,233,11,15,7,14,4866.69,68133.66,0.0,68133.66,35401.87
104853,20251228,148,8,13,3,13,8152.69,105984.97,5299.25,100685.72,52923.18
104854,20241208,100,1,4,8,13,7004.72,91061.36,13659.2,77402.16,42063.3
104855,20251011,72,9,21,1,13,2112.21,27458.73,0.0,27458.73,15043.15
104856,20250207,266,6,19,1,1,8457.66,8457.66,0.0,8457.66,4283.5
104857,20250304,67,10,15,1,13,4677.47,60807.11,0.0,60807.11,30507.6
104858,20250303,71,12,18,4,13,1192.37,15500.81,775.04,14725.77,7415.88
104859,20240923,268,3,9,2,13,1648.77,21434.01,3215.1,18218.91,8542.83
104860,20250425,248,11,2,10,4,4866.69,19466.76,0.0,19466.76,8286.92
104861,20251016,252,11,10,1,2,4866.69,9733.38,0.0,9733.38,5152.55
104862,20251015,68,4,3,10,5,4210.9,21054.5,0.0,21054.5,8520.83
104863,20240220,175,3,11,9,13,1648.77,21434.01,2143.4,19290.61,6754.37
104864,20241019,268,10,10,2,20,4677.47,93549.4,0.0,93549.4,33912.01
104865,20240104,56,6,2,2,11,8457.66,93034.26,9303.43,83730.83,29444.03
104866,20250107,117,6,7,4,3,8457.66,25372.98,0.0,25372.98,9484.56
104867,20240711,191,7,1,10,11,11044.9,121493.9,6074.69,115419.21,59540.64
104868,20240415,148,11,5,3,8,4866.69,38933.52,0.0,38933.52,19276.78
104869,20230911,4,10,3,3,5,4677.47,23387.35,3508.1,19879.25,9258.37
104870,20240612,116,12,4,4,9,1192.37,10731.33,1609.7,9121.63,4361.37
104871,20230603,144,1,18,5,16,7004.72,112075.52,5603.78,106471.74,42913.2
104872,20240208,239,8,19,5,18,8152.69,146748.42,0.0,146748.42,77009.78
104873,20230403,77,2,4,4,14,576.14,8065.96,1209.89,6856.07,2601.57
104874,20230709,112,8,20,4,19,8152.69,154901.11,23235.17,131665.94,69814.58
104875,20251124,42,9,4,6,1,2112.21,2112.21,422.44,1689.77,863.14
104876,20250223,78,5,6,8,14,12606.96,176497.44,0.0,176497.44,78123.56
104877,20250610,112,11,11,4,12,4866.69,58400.28,2920.01,55480.27,24429.72
104878,20240801,178,3,14,5,7,1648.77,11541.39,1154.14,10387.25,4259.83
104879,20251206,273,3,7,4,16,1648.77,26380.32,2638.03,23742.29,9017.77
104880,20240928,152,12,6,9,5,1192.37,5961.85,298.09,5663.76,2211.81
104881,20230828,35,8,17,5,18,8152.69,146748.42,14674.84,132073.58,60847.32
104882,20241109,24,4,9,4,11,4210.9,46319.9,0.0,46319.9,21344.39
104883,20251215,96,9,16,5,6,2112.21,12673.26,0.0,12673.26,5099.71
104884,20250323,243,7,13,10,13,11044.9,143583.7,14358.37,129225.33,58985.6
104885,20251011,154,6,23,9,17,8457.66,143780.22,7189.01,136591.21,67556.89
104886,20230922,29,11,16,1,11,4866.69,53533.59,0.0,53533.59,26060.31
104887,20240316,200,9,12,5,20,2112.21,42244.2,0.0,42244.2,17923.52
104888,20231007,203,3,4,7,2,1648.77,3297.54,164.88,3132.66,1281.59
104889,20230618,132,5,8,7,1,12606.96,12606.96,630.35,11976.61,4483.52
104890,20250304,42,5,10,6,12,12606.96,151283.52,0.0,151283.52,76805.24
104891,20250221,157,6,23,8,15,8457.66,126864.9,0.0,126864.9,68039.51
104892,20240313,36,10,20,10,16,4677.47,74839.52,0.0,74839.52,28027.13
104893,20250112,117,4,8,4,9,4210.9,37898.1,3789.81,34108.29,18301.4
104894,20231204,222,10,15,8,1,4677.47,4677.47,0.0,4677.47,2338.74
104895,20240226,155,4,10,10,10,4210.9,42109.0,2105.45,40003.55,17972.27
104896,20241229,283,12,14,3,3,1192.37,3577.11,357.71,3219.4,1463.86
104897,20230709,244,9,13,10,2,2112.21,4224.42,633.66,3590.76,1972.03
104898,20230925,60,6,19,2,19,8457.66,160695.54,0.0,160695.54,75752.02
104899,20240321,234,7,8,5,17,11044.9,187763.3,0.0,187763.3,99628.05
104900,20230403,108,4,4,8,6,4210.9,25265.4,0.0,25265.4,10000.61
104901,20241020,136,9,2,3,15,2112.21,31683.15,0.0,31683.15,13943.56
104902,20230829,160,12,24,3,17,1192.37,20270.29,0.0,20270.29,8701.4
104903,20250806,159,8,16,4,16,8152.69,130443.04,0.0,130443.04,57630.85
104904,20240328,207,7,14,7,12,11044.9,132538.8,6626.94,125911.86,44163.13
104905,20250709,194,12,5,4,6,1192.37,7154.22,1073.13,6081.09,2796.84
104906,20231113,62,3,22,4,18,1648.77,29677.86,0.0,29677.86,13835.99
104907,20240311,258,7,18,6,6,11044.9,66269.4,3313.47,62955.93,31983.33
104908,20250620,69,7,9,4,7,11044.9,77314.3,3865.72,73448.58,28609.12
104909,20230123,154,12,25,9,12,1192.37,14308.44,715.42,13593.02,7471.54
104910,20250601,292,3,22,5,2,1648.77,3297.54,494.63,2802.91,1205.75
104911,20250324,17,5,18,8,12,12606.96,151283.52,30256.7,121026.82,44646.81
104912,20240219,130,11,9,10,7,4866.69,34066.83,6813.37,27253.46,12378.8
104913,20240721,297,9,3,9,4,2112.21,8448.84,1689.77,6759.07,3254.93
104914,20250605,180,2,5,7,9,576.14,5185.26,0.0,5185.26,1845.01
104915,20250307,121,8,18,4,3,8152.69,24458.07,1222.9,23235.17,11420.18
104916,20240920,287,12,24,4,8,1192.37,9538.96,953.9,8585.06,3438.18
104917,20251219,49,2,23,4,14,576.14,8065.96,806.6,7259.36,3381.97
104918,20250110,283,11,23,3,12,4866.69,58400.28,2920.01,55480.27,22280.98
104919,20230531,127,8,19,8,7,8152.69,57068.83,8560.32,48508.51,19001.5
104920,20250419,100,12,13,8,11,1192.37,13116.07,655.8,12460.27,4802.85
104921,20250329,237,7,17,7,16,11044.9,176718.4,8835.92,167882.48,71051.47
104922,20240305,185,9,14,5,3,2112.21,6336.63,0.0,6336.63,3200.71
104923,20230702,249,5,20,3,3,12606.96,37820.88,1891.04,35929.84,14156.78
104924,20230218,281,11,18,7,10,4866.69,48666.9,0.0,48666.9,24689.91
104925,20230924,99,4,20,4,20,4210.9,84218.0,0.0,84218.0,43143.39
104926,20250411,59,6,1,6,2,8457.66,16915.32,0.0,16915.32,6197.76
104927,20230806,172,5,17,1,1,12606.96,12606.96,0.0,12606.96,4874.93
104928,20240212,212,5,16,10,20,12606.96,252139.2,0.0,252139.2,92009.92
104929,20230127,45,1,24,3,17,7004.72,119080.24,23816.05,95264.19,35195.33
104930,20250226,129,8,23,8,20,8152.69,163053.8,0.0,163053.8,84437.27
104931,20230703,176,8,8,10,17,8152.69,138595.73,13859.57,124736.16,44325.27
104932,20250719,294,7,15,2,8,11044.9,88359.2,0.0,88359.2,34133.29
104933,20230316,300,11,13,8,4,4866.69,19466.76,0.0,19466.76,7518.94
104934,20240201,235,3,14,8,10,1648.77,16487.7,0.0,16487.7,6342.66
104935,20250115,261,7,19,5,19,11044.9,209853.1,10492.66,199360.44,76085.18
104936,20240630,186,10,16,4,4,4677.47,18709.88,1870.99,16838.89,8429.28
104937,20250115,186,11,15,4,20,4866.69,97333.8,0.0,97333.8,49021.6
104938,20250928,240,1,4,3,4,7004.72,28018.88,2801.89,25216.99,10380.6
104939,20230716,239,11,16,5,7,4866.69,34066.83,1703.34,32363.49,12511.0
104940,20250427,3,10,14,3,17,4677.47,79516.99,0.0,79516.99,35916.01
104941,20250510,33,1,25,10,17,7004.72,119080.24,0.0,119080.24,56085.61
104942,20240215,178,9,13,5,16,2112.21,33795.36,5069.3,28726.06,14752.89
104943,20240823,109,12,7,8,14,1192.37,16693.18,0.0,16693.18,8792.99
104944,20230415,87,7,7,10,5,11044.9,55224.5,2761.23,52463.27,27172.38
104945,20250518,180,10,13,7,9,4677.47,42097.23,4209.72,37887.51,17187.61
104946,20250304,198,10,9,7,19,4677.47,88871.93,4443.6,84428.33,45970.33
104947,20230610,179,6,21,5,8,8457.66,67661.28,0.0,67661.28,29681.01
104948,20240601,164,11,2,9,5,4866.69,24333.45,0.0,24333.45,12286.7
104949,20240509,227,8,6,7,20,8152.69,163053.8,8152.69,154901.11,71538.23
104950,20240712,269,10,13,9,11,4677.47,51452.17,7717.83,43734.34,20919.73
104951,20240613,171,1,8,6,15,7004.72,105070.8,10507.08,94563.72,39705.37
104952,20230308,247,9,1,10,12,2112.21,25346.52,0.0,25346.52,9965.81
104953,20251228,191,7,19,10,7,11044.9,77314.3,0.0,77314.3,36448.47
104954,20240522,209,10,13,9,10,4677.47,46774.7,9354.94,37419.76,17024.96
104955,20240720,15,8,8,6,15,8152.69,122290.35,0.0,122290.35,66467.01
104956,20240716,45,6,1,3,13,8457.66,109949.58,0.0,109949.58,56311.73
104957,20240611,16,6,4,4,2,8457.66,16915.32,1691.53,15223.79,8006.19
104958,20250414,185,9,8,5,18,2112.21,38019.78,1900.99,36118.79,16841.66
104959,20240226,104,5,13,7,15,12606.96,189104.4,0.0,189104.4,82337.61
104960,20250318,222,12,2,8,8,1192.37,9538.96,0.0,9538.96,4973.83
104961,20231007,249,4,19,3,20,4210.9,84218.0,4210.9,80007.1,29785.99
104962,20231028,28,12,25,4,19,1192.37,22655.03,0.0,22655.03,11625.28
104963,20230420,46,1,6,1,16,7004.72,112075.52,5603.78,106471.74,47548.97
104964,20251228,57,11,20,9,11,4866.69,53533.59,0.0,53533.59,21938.38
104965,20251126,135,10,15,2,16,4677.47,74839.52,3741.98,71097.54,31557.82
104966,20251127,101,4,1,5,14,4210.9,58952.6,0.0,58952.6,23600.04
104967,20241020,229,11,12,5,9,4866.69,43800.21,4380.02,39420.19,17526.68
104968,20240306,175,1,12,9,6,7004.72,42028.32,2101.42,39926.9,15457.54
104969,20250815,15,12,13,6,17,1192.37,20270.29,1013.51,19256.78,8406.41
104970,20250821,31,8,3,2,18,8152.69,146748.42,14674.84,132073.58,49388.92
104971,20231124,94,4,24,3,13,4210.9,54741.7,8211.25,46530.45,24313.98
104972,20230813,66,4,16,3,15,4210.9,63163.5,0.0,63163.5,29664.38
104973,20251202,153,11,4,2,7,4866.69,34066.83,5110.02,28956.81,11573.81
104974,20250422,257,8,1,7,11,8152.69,89679.59,13451.94,76227.65,34379.04
104975,20230124,251,10,3,4,2,4677.47,9354.94,467.75,8887.19,4450.41
104976,20250114,61,1,14,7,9,7004.72,63042.48,0.0,63042.48,22516.41
104977,20250720,271,4,25,3,18,4210.9,75796.2,7579.62,68216.58,27987.77
104978,20251223,138,9,7,4,1,2112.21,2112.21,0.0,2112.21,957.91
104979,20241220,237,4,14,7,11,4210.9,46319.9,4631.99,41687.91,20344.53
104980,20230115,150,5,20,6,5,12606.96,63034.8,3151.74,59883.06,27115.92
104981,20230121,97,2,15,8,18,576.14,10370.52,1555.58,8814.94,3977.39
104982,20250309,132,4,24,7,3,4210.9,12632.7,631.64,12001.06,5986.62
104983,20241028,258,5,9,6,9,12606.96,113462.64,17019.4,96443.24,44379.82
104984,20241008,111,1,7,7,6,7004.72,42028.32,8405.66,33622.66,11994.38
104985,20250131,224,1,23,10,11,7004.72,77051.92,0.0,77051.92,36512.04
104986,20230421,64,12,12,9,6,1192.37,7154.22,0.0,7154.22,3809.02
104987,20230319,67,10,20,1,20,4677.47,93549.4,4677.47,88871.93,34586.0
104988,20230213,85,4,12,4,13,4210.9,54741.7,0.0,54741.7,29769.12
104989,20240516,16,8,20,4,19,8152.69,154901.11,0.0,154901.11,65158.21
104990,20230504,93,11,15,10,7,4866.69,34066.83,5110.02,28956.81,10284.05
104991,20231026,183,4,3,5,18,4210.9,75796.2,15159.24,60636.96,25180.81
104992,20230215,150,3,7,6,3,1648.77,4946.31,494.63,4451.68,2031.48
104993,20230321,197,9,5,2,2,2112.21,4224.42,0.0,4224.42,2217.39
104994,20230308,291,4,2,9,12,4210.9,50530.8,0.0,50530.8,20595.19
104995,20250707,112,9,12,4,15,2112.21,31683.15,3168.32,28514.83,12748.49
104996,20250704,105,10,17,4,5,4677.47,23387.35,0.0,23387.35,11537.87
104997,20241101,122,9,4,9,12,2112.21,25346.52,3801.98,21544.54,9849.23
104998,20250922,75,11,7,1,17,4866.69,82733.73,12410.06,70323.67,30753.82
104999,20240716,68,10,12,10,4,4677.47,18709.88,935.49,17774.39,6877.5
105000,20250112,187,11,15,10,14,4866.69,68133.66,6813.37,61320.29,31070.29
105001,20230612,173,6,19,2,2,8457.66,16915.32,0.0,16915.32,9089.82
105002,20230911,295,7,24,3,20,11044.9,220898.0,0.0,220898.0,90715.36
105003,20251024,233,7,4,7,11,11044.9,121493.9,0.0,121493.9,59741.16
105004,20240825,263,9,10,10,19,2112.21,40131.99,4013.2,36118.79,19032.98
105005,20241028,16,9,19,4,5,2112.21,10561.05,1056.11,9504.94,3874.42
105006,20240817,22,4,11,4,1,4210.9,4210.9,210.54,4000.36,2080.73
105007,20250109,178,6,20,5,7,8457.66,59203.62,0.0,59203.62,24659.98
105008,20251112,40,1,17,2,5,7004.72,35023.6,3502.36,31521.24,13848.14
105009,20241106,154,8,25,9,15,8152.69,122290.35,6114.52,116175.83,62357.88
105010,20240710,191,10,6,10,12,4677.47,56129.64,0.0,56129.64,27593.77
105011,20230916,112,9,15,4,5,2112.21,10561.05,1584.16,8976.89,4464.5
105012,20240523,248,10,16,10,20,4677.47,93549.4,0.0,93549.4,41974.86
105013,20240806,170,6,20,3,10,8457.66,84576.6,4228.83,80347.77,33111.95
105014,20250502,237,5,24,7,4,12606.96,50427.84,2521.39,47906.45,18037.47
105015,20241129,216,11,16,3,4,4866.69,19466.76,0.0,19466.76,8230.6
105016,20240328,176,1,6,10,15,7004.72,105070.8,5253.54,99817.26,40196.56
105017,20230212,193,5,4,3,5,12606.96,63034.8,9455.22,53579.58,29315.85
105018,20251002,76,11,16,3,13,4866.69,63266.97,0.0,63266.97,32332.83
105019,20240802,189,2,23,1,7,576.14,4032.98,0.0,4032.98,1811.97
105020,20230412,29,6,10,1,12,8457.66,101491.92,0.0,101491.92,40407.17
105021,20240816,181,6,20,10,11,8457.66,93034.26,13955.14,79079.12,33427.23
105022,20250610,96,2,14,5,18,576.14,10370.52,2074.1,8296.42,4004.78
105023,20240221,191,11,16,10,14,4866.69,68133.66,3406.68,64726.98,23353.09
105024,20241230,4,5,24,3,19,12606.96,239532.24,0.0,239532.24,107920.87
105025,20230415,151,4,3,3,16,4210.9,67374.4,0.0,67374.4,35852.85
105026,20250823,287,6,25,4,6,8457.66,50745.96,0.0,50745.96,25050.21
105027,20250724,299,4,8,6,13,4210.9,54741.7,2737.09,52004.61,27428.97
105028,20240511,36,11,22,10,14,4866.69,68133.66,0.0,68133.66,31692.42
105029,20251126,260,9,12,6,1,2112.21,2112.21,422.44,1689.77,602.71
105030,20250131,283,4,20,3,3,4210.9,12632.7,0.0,12632.7,5354.81
105031,20240224,89,1,6,7,13,7004.72,91061.36,0.0,91061.36,32472.09
105032,20240124,122,12,7,9,19,1192.37,22655.03,1132.75,21522.28,9684.05
105033,20230329,95,1,22,6,8,7004.72,56037.76,2801.89,53235.87,25407.15
105034,20251128,87,11,3,10,18,4866.69,87600.42,4380.02,83220.4,32643.29
105035,20240831,146,8,17,6,4,8152.69,32610.76,3261.08,29349.68,12692.06
105036,20250716,222,7,8,8,9,11044.9,99404.1,14910.61,84493.49,43165.78
105037,20230117,279,4,10,7,17,4210.9,71585.3,7158.53,64426.77,24940.82
105038,20240117,208,7,10,4,16,11044.9,176718.4,0.0,176718.4,87579.19
105039,20250425,158,5,1,3,9,12606.96,113462.64,5673.13,107789.51,49773.0
105040,20231207,254,10,14,7,14,4677.47,65484.58,0.0,65484.58,30697.64
105041,20241101,266,2,22,1,18,576.14,10370.52,518.53,9851.99,5073.36
105042,20240911,140,10,19,10,6,4677.47,28064.82,0.0,28064.82,12777.77
105043,20230630,157,5,13,8,20,12606.96,252139.2,0.0,252139.2,128246.55
105044,20241116,128,2,11,8,11,576.14,6337.54,633.75,5703.79,2456.48
105045,20231023,101,10,9,5,1,4677.47,4677.47,701.62,3975.85,1889.81
105046,20230123,285,10,13,3,9,4677.47,42097.23,4209.72,37887.51,17724.91
105047,20250310,215,11,17,5,3,4866.69,14600.07,2920.01,11680.06,4372.4
105048,20240108,72,10,5,1,8,4677.47,37419.76,3741.98,33677.78,16164.84
105049,20231007,137,7,18,7,16,11044.9,176718.4,0.0,176718.4,93777.95
105050,20240408,240,4,8,3,16,4210.9,67374.4,6737.44,60636.96,30603.93
105051,20230420,199,11,23,7,3,4866.69,14600.07,0.0,14600.07,6317.96
105052,20240908,267,6,16,1,17,8457.66,143780.22,0.0,143780.22,77015.65
105053,20241106,168,10,13,10,11,4677.47,51452.17,5145.22,46306.95,20369.09
105054,20250328,191,8,17,10,13,8152.69,105984.97,5299.25,100685.72,35282.87
105055,20241223,173,2,24,2,5,576.14,2880.7,432.1,2448.6,1169.06
105056,20250907,218,5,21,2,9,12606.96,113462.64,17019.4,96443.24,38846.71
105057,20250428,115,3,15,6,2,1648.77,3297.54,0.0,3297.54,1224.95
105058,20250608,182,4,9,10,9,4210.9,37898.1,0.0,37898.1,13730.12
105059,20231106,45,11,17,3,14,4866.69,68133.66,3406.68,64726.98,28556.42
105060,20230724,189,3,2,1,8,1648.77,13190.16,0.0,13190.16,6282.66
105061,20230709,293,9,12,2,1,2112.21,2112.21,211.22,1900.99,820.79
105062,20230727,121,4,11,4,18,4210.9,75796.2,0.0,75796.2,34766.55
105063,20240622,97,3,6,8,19,1648.77,31326.63,1566.33,29760.3,15946.33
105064,20250516,211,12,7,10,6,1192.37,7154.22,1073.13,6081.09,2945.22
105065,20230408,143,3,7,10,7,1648.77,11541.39,577.07,10964.32,3840.94
105066,20230325,259,10,3,2,16,4677.47,74839.52,0.0,74839.52,31636.62
105067,20230917,42,9,9,6,12,2112.21,25346.52,1267.33,24079.19,12466.24
105068,20240828,298,7,12,4,20,11044.9,220898.0,11044.9,209853.1,87456.38
105069,20230929,243,1,23,10,6,7004.72,42028.32,0.0,42028.32,19925.09
105070,20230715,58,5,7,3,11,12606.96,138676.56,20801.48,117875.08,53133.38
105071,20240201,23,5,1,9,16,12606.96,201711.36,10085.57,191625.79,101440.94
105072,20250120,64,4,2,9,14,4210.9,58952.6,0.0,58952.6,27652.76
105073,20231110,72,2,13,1,18,576.14,10370.52,518.53,9851.99,4014.69
105074,20240216,236,2,10,6,15,576.14,8642.1,0.0,8642.1,4466.88
105075,20230331,146,4,3,6,20,4210.9,84218.0,0.0,84218.0,34226.26
105076,20230628,92,7,14,8,14,11044.9,154628.6,0.0,154628.6,80589.14
105077,20231226,114,4,13,6,3,4210.9,12632.7,1894.9,10737.8,5837.11
105078,20241126,262,1,14,2,5,7004.72,35023.6,0.0,35023.6,14540.84
105079,20241123,77,7,15,4,5,11044.9,55224.5,8283.67,46940.83,22761.16
105080,20250409,243,12,2,10,5,1192.37,5961.85,298.09,5663.76,2338.1
105081,20230116,4,6,24,3,14,8457.66,118407.24,5920.36,112486.88,40307.86
105082,20230106,164,8,3,9,3,8152.69,24458.07,4891.61,19566.46,7173.96
105083,20251206,47,7,15,6,20,11044.9,220898.0,0.0,220898.0,85276.71
105084,20240508,187,4,19,10,8,4210.9,33687.2,3368.72,30318.48,16184.27
105085,20230204,190,5,17,4,10,12606.96,126069.6,12606.96,113462.64,55616.27
105086,20230617,215,6,16,5,2,8457.66,16915.32,2537.3,14378.02,6704.99
105087,20240121,75,2,23,1,17,576.14,9794.38,0.0,9794.38,3717.76
105088,20231228,203,11,9,7,14,4866.69,68133.66,6813.37,61320.29,31078.61
105089,20241108,57,10,1,9,5,4677.47,23387.35,2338.74,21048.61,8649.24
105090,20230513,166,12,10,9,18,1192.37,21462.66,1073.13,20389.53,10313.26
105091,20230721,26,10,8,5,7,4677.47,32742.29,0.0,32742.29,16532.82
105092,20240522,115,7,7,6,8,11044.9,88359.2,0.0,88359.2,39443.44
105093,20250124,155,4,15,10,2,4210.9,8421.8,0.0,8421.8,4328.18
105094,20240731,62,7,25,4,9,11044.9,99404.1,0.0,99404.1,53262.23
105095,20230309,76,2,15,3,1,576.14,576.14,57.61,518.53,258.92
105096,20250621,32,2,6,4,11,576.14,6337.54,633.75,5703.79,2993.15
105097,20231214,283,11,8,3,7,4866.69,34066.83,5110.02,28956.81,13769.46
105098,20250821,48,8,21,5,18,8152.69,146748.42,0.0,146748.42,66893.39
105099,20250718,194,10,15,4,12,4677.47,56129.64,0.0,56129.64,26429.27
105100,20251007,122,12,25,9,19,1192.37,22655.03,0.0,22655.03,11388.56
105101,20230522,30,11,12,9,12,4866.69,58400.28,8760.04,49640.24,23228.28
105102,20250214,281,4,8,7,3,4210.9,12632.7,631.64,12001.06,4708.93
105103,20250208,148,11,16,3,1,4866.69,4866.69,243.33,4623.36,2277.83
105104,20240611,154,1,13,9,12,7004.72,84056.64,8405.66,75650.98,38603.69
105105,20240829,182,3,24,10,11,1648.77,18136.47,906.82,17229.65,9239.9
105106,20250124,240,1,22,3,16,7004.72,112075.52,16811.33,95264.19,52213.72
105107,20250125,4,10,9,3,13,4677.47,60807.11,0.0,60807.11,21432.68
105108,20241018,218,3,21,2,6,1648.77,9892.62,494.63,9397.99,4381.28
105109,20231124,211,1,25,10,5,7004.72,35023.6,7004.72,28018.88,14458.83
105110,20250223,34,2,18,6,14,576.14,8065.96,403.3,7662.66,4007.74
105111,20230829,14,10,8,4,14,4677.47,65484.58,6548.46,58936.12,27554.23
105112,20230520,143,10,1,10,18,4677.47,84194.46,0.0,84194.46,37337.77
105113,20230411,101,3,16,5,13,1648.77,21434.01,2143.4,19290.61,8786.42
105114,20241206,269,8,15,9,16,8152.69,130443.04,19566.46,110876.58,56212.09
105115,20230623,143,11,19,10,15,4866.69,73000.35,0.0,73000.35,31181.33
105116,20230923,52,2,19,3,11,576.14,6337.54,316.88,6020.66,2897.19
105117,20250401,157,7,1,8,16,11044.9,176718.4,8835.92,167882.48,80104.79
105118,20250111,200,12,19,5,4,1192.37,4769.48,953.9,3815.58,1959.25
105119,20231102,19,6,4,1,7,8457.66,59203.62,0.0,59203.62,23564.91
105120,20250730,145,12,17,8,20,1192.37,23847.4,0.0,23847.4,8560.66
105121,20251012,183,2,14,5,15,576.14,8642.1,864.21,7777.89,4090.05
105122,20251211,214,11,16,1,7,4866.69,34066.83,0.0,34066.83,12745.41
105123,20230925,58,8,24,3,16,8152.69,130443.04,0.0,130443.04,57376.01
105124,20240731,256,8,20,2,8,8152.69,65221.52,0.0,65221.52,35674.93
105125,20241113,282,5,7,4,18,12606.96,226925.28,0.0,226925.28,96971.01
105126,20250819,64,3,12,9,5,1648.77,8243.85,824.39,7419.46,3846.77
105127,20240214,32,12,13,4,9,1192.37,10731.33,536.57,10194.76,4746.54
105128,20231101,196,8,4,8,19,8152.69,154901.11,0.0,154901.11,67234.17
105129,20240123,108,6,8,8,2,8457.66,16915.32,0.0,16915.32,6178.5
105130,20250906,286,4,2,10,11,4210.9,46319.9,2316.0,44003.9,20069.03
105131,20251121,245,6,8,7,8,8457.66,67661.28,0.0,67661.28,28167.16
105132,20250517,88,1,5,6,20,7004.72,140094.4,14009.44,126084.96,63686.83
105133,20251002,130,8,17,10,4,8152.69,32610.76,0.0,32610.76,15056.59
105134,20250405,101,5,24,5,12,12606.96,151283.52,0.0,151283.52,59931.22
105135,20231205,66,3,19,3,8,1648.77,13190.16,0.0,13190.16,6317.53
105136,20251111,221,6,1,1,8,8457.66,67661.28,3383.06,64278.22,26057.14
105137,20250618,192,11,21,1,2,4866.69,9733.38,0.0,9733.38,5286.07
105138,20251010,248,10,3,10,15,4677.47,70162.05,0.0,70162.05,25597.42
105139,20230915,155,4,10,10,11,4210.9,46319.9,0.0,46319.9,18506.05
105140,20230606,36,12,11,10,16,1192.37,19077.92,0.0,19077.92,9947.41
105141,20231016,236,3,2,6,20,1648.77,32975.4,0.0,32975.4,11769.84
105142,20240121,195,10,23,9,12,4677.47,56129.64,2806.48,53323.16,22420.67
105143,20250505,96,10,9,5,7,4677.47,32742.29,0.0,32742.29,12117.4
105144,20250212,236,1,17,6,18,7004.72,126084.96,0.0,126084.96,44547.65
105145,20240711,117,10,21,4,9,4677.47,42097.23,0.0,42097.23,15627.8
105146,20230519,9,5,5,9,16,12606.96,201711.36,20171.14,181540.22,85069.91
105147,20240617,99,6,9,4,19,8457.66,160695.54,0.0,160695.54,85837.85
105148,20230103,55,9,3,4,17,2112.21,35907.57,1795.38,34112.19,16308.18
105149,20250501,59,4,5,6,19,4210.9,80007.1,0.0,80007.1,35175.89
105150,20241019,108,9,10,8,17,2112.21,35907.57,5386.14,30521.43,11155.97
105151,20230702,167,12,16,7,2,1192.37,2384.74,357.71,2027.03,830.91
105152,20250126,203,1,21,7,3,7004.72,21014.16,3152.12,17862.04,9242.23
105153,20240809,83,7,6,5,10,11044.9,110449.0,11044.9,99404.1,41438.05
105154,20241024,146,7,6,6,1,11044.9,11044.9,1656.73,9388.17,5091.23
105155,20240417,175,12,9,9,13,1192.37,15500.81,775.04,14725.77,7203.16
105156,20231023,128,10,10,8,1,4677.47,4677.47,233.87,4443.6,2319.64
105157,20250629,127,11,10,8,8,4866.69,38933.52,0.0,38933.52,16609.23
105158,20230508,175,5,16,9,2,12606.96,25213.92,2521.39,22692.53,8172.2
105159,20230414,128,10,17,8,3,4677.47,14032.41,0.0,14032.41,6533.74
105160,20250102,56,7,7,2,11,11044.9,121493.9,0.0,121493.9,48834.68
105161,20230624,91,1,6,6,6,7004.72,42028.32,0.0,42028.32,15606.75
105162,20241123,205,2,13,7,17,576.14,9794.38,0.0,9794.38,4617.8
105163,20250612,130,11,3,10,17,4866.69,82733.73,8273.37,74460.36,39573.43
