OrderID , order_date,Customer_Key,Product_Key ,Rep,qty,unit_price ,net_amount
100999,2025-10-08,186,1,9,16,7004.72,95264.19
101000,2024-03-04,4,4,21,13,4210.9,54741.7
101001,2025-10-21,253,3,18,7,1648.77,10387.25
101002,2023-12-26,34,10,5,3,4677.47,14032.41
101003,2024-04-11,268,12,9,7,1192.37,7511.93
101004,2025-12-27,130,11,18,15,4866.69,73000.35
101005,2023-04-17,166,7,14,9,11044.9,99404.1
101006,2025-10-11,186,9,25,2,2112.21,3590.76
101007,2024-07-23,216,9,15,11,2112.21,23234.31
101008,2023-06-17,293,1,24,8,7004.72,44830.21
101009,2023-06-02,128,4,6,11,4210.9,46319.9
101010,2023-07-18,15,8,14,1,8152.69,7745.06
101011,2024-11-15,129,4,4,16,4210.9,67374.4
101012,2023-04-22,171,9,8,3,2112.21,5702.97
101013,2023-07-15,229,10,4,3,4677.47,11225.93
101014,2025-02-11,161,12,3,5,1192.37,5961.85
101015,2023-04-23,155,10,21,14,4677.47,65484.58
101016,2023-04-17,151,7,13,4,11044.9,41970.62
101017,2023-01-22,233,7,15,14,11044.9,131434.31
101018,2024-11-26,14,8,17,11,8152.69,85195.61
101019,2023-01-26,35,10,7,19,4677.47,88871.93
101020,2024-12-28,216,8,24,20,8152.69,154901.11
101021,2023-04-01,31,3,10,19,1648.77,29760.3
101022,2025-01-02,160,10,18,5,4677.47,23387.35
101023,2024-12-03,150,6,1,17,8457.66,136591.21
101024,2023-04-28,122,9,18,2,2112.21,4013.2
101025,2024-02-15,104,2,11,7,576.14,3629.68
101026,2025-08-15,170,10,19,11,4677.47,48879.56
101027,2023-11-29,54,8,2,16,8152.69,130443.04
101028,2024-04-01,118,8,20,7,8152.69,57068.83
101029,2024-11-09,193,4,13,6,4210.9,22738.86
101030,2023-01-21,38,6,1,18,8457.66,152237.88
101031,2024-02-03,300,6,2,1,8457.66,8457.66
101032,2024-03-24,135,12,6,11,1192.37,11804.46
101033,2024-02-06,12,3,9,4,1648.77,6595.08
101034,2025-02-15,57,6,7,10,8457.66,80347.77
101035,2025-02-01,88,9,20,14,2112.21,25135.3
101036,2023-10-23,67,4,7,18,4210.9,75796.2
101037,2025-05-29,126,1,25,20,7004.72,133089.68
101038,2024-08-25,77,6,8,2,8457.66,16069.55
101039,2023-09-16,261,10,16,7,4677.47,29468.06
101040,2023-05-13,86,9,13,17,2112.21,35907.57
101041,2024-01-02,165,12,12,17,1192.37,18243.26
101042,2025-10-10,243,5,19,13,12606.96,155695.96
101043,2023-03-16,107,4,7,15,4210.9,53688.98
101044,2024-09-18,218,7,19,6,11044.9,56328.99
101045,2023-06-23,69,2,10,15,576.14,8209.99
101046,2023-03-26,239,9,20,11,2112.21,22072.59
101047,2025-04-17,189,8,11,9,8152.69,73374.21
101048,2024-04-23,136,11,3,12,4866.69,49640.24
101049,2025-10-24,263,9,21,3,2112.21,5702.97
101050,2023-07-21,61,2,12,2,576.14,1094.67
101051,2024-11-05,129,5,24,9,12606.96,113462.64
101052,2023-10-10,279,5,1,10,12606.96,126069.6
101053,2025-04-07,208,10,25,1,4677.47,4443.6
101054,2023-11-02,204,4,8,7,4210.9,28002.48
101055,2025-08-17,237,6,3,11,8457.66,83730.83
101056,2025-05-05,108,8,15,18,8152.69,146748.42
101057,2023-09-20,157,12,1,16,1192.37,17170.13
101058,2024-11-26,116,7,14,13,11044.9,129225.33
101059,2024-09-05,167,10,1,19,4677.47,79984.74
101060,2023-11-11,170,10,21,20,4677.47,79516.99
101061,2025-03-11,196,4,13,3,4210.9,12001.06
101062,2023-08-11,169,10,15,10,4677.47,46774.7
101063,2023-12-30,17,12,20,16,1192.37,19077.92
101064,2025-03-01,146,4,8,10,4210.9,37898.1
101065,2023-04-28,189,9,1,6,2112.21,12673.26
101066,2025-03-11,81,2,5,18,576.14,9851.99
101067,2025-03-07,106,3,7,10,1648.77,15663.31
101068,2025-08-30,82,10,19,10,4677.47,44435.96
101069,2025-07-28,142,4,1,5,4210.9,20001.77
101070,2024-05-20,270,6,19,16,8457.66,128556.43
101071,2023-07-06,148,11,15,12,4866.69,52560.25
101072,2024-09-01,201,10,6,14,4677.47,65484.58
101073,2025-06-03,235,7,22,6,11044.9,59642.46
101074,2023-03-31,123,3,9,18,1648.77,29677.86
101075,2024-03-20,253,7,25,18,11044.9,198808.2
101076,2023-08-04,259,6,14,15,8457.66,126864.9
101077,2023-04-02,237,1,3,15,7004.72,105070.8
101078,2024-02-03,204,1,1,9,7004.72,63042.48
101079,2024-10-31,238,8,15,3,8152.69,24458.07
101080,2025-06-15,72,8,9,6,8152.69,48916.14
101081,2023-07-25,91,5,4,18,12606.96,204232.75
101082,2023-01-23,140,3,15,12,1648.77,19785.24
101083,2025-12-26,111,8,23,2,8152.69,14674.84
101084,2023-07-30,200,12,10,15,1192.37,17885.55
101085,2025-02-11,104,4,12,8,4210.9,33687.2
101086,2023-02-27,8,6,7,3,8457.66,25372.98
101087,2023-12-10,86,1,14,17,7004.72,119080.24
101088,2024-01-24,107,9,13,14,2112.21,29570.94
101089,2024-12-31,166,3,1,13,1648.77,19290.61
101090,2024-03-11,235,4,3,9,4210.9,36003.2
101091,2023-05-18,112,7,10,20,11044.9,209853.1
101092,2023-12-18,129,2,20,11,576.14,5070.03
101093,2023-09-30,171,3,21,11,1648.77,14509.18
101094,2023-05-19,172,1,20,19,7004.72,126435.2
101095,2024-04-21,258,10,23,1,4677.47,4677.47
101096,2023-09-12,159,4,24,14,4210.9,53057.34
101097,2023-05-03,71,6,16,10,8457.66,84576.6
101098,2023-03-19,122,12,20,15,1192.37,16096.99
101099,2024-07-23,163,11,25,2,4866.69,9246.71
101100,2024-08-13,13,4,24,11,4210.9,46319.9
101101,2023-04-21,128,11,23,8,4866.69,36986.84
101102,2024-10-20,94,8,21,1,8152.69,8152.69
101103,2024-01-30,27,11,5,7,4866.69,34066.83
101104,2024-02-23,121,9,3,14,2112.21,26613.85
101105,2024-02-09,126,7,6,20,11044.9,220898.0
101106,2025-07-07,104,5,16,3,12606.96,30256.7
101107,2025-02-12,86,8,15,14,8152.69,108430.78
101108,2023-11-16,247,1,25,13,7004.72,86508.29
101109,2024-09-06,276,3,18,6,1648.77,9892.62
101110,2025-07-17,146,7,18,20,11044.9,209853.1
101111,2025-08-19,101,3,7,1,1648.77,1648.77
101112,2025-02-05,252,7,14,13,11044.9,114866.96
101113,2025-09-29,158,11,19,3,4866.69,13870.07
101114,2023-09-12,198,10,6,7,4677.47,29468.06
101115,2024-12-14,261,12,16,12,1192.37,12877.6
101116,2025-05-18,127,4,16,2,4210.9,7158.53
101117,2023-02-27,76,5,20,15,12606.96,160738.74
101118,2024-05-21,297,11,6,1,4866.69,4866.69
101119,2025-02-26,204,12,19,3,1192.37,3398.25
101120,2025-05-16,85,7,9,10,11044.9,104926.55
101121,2025-02-22,158,12,14,3,1192.37,3577.11
101122,2024-12-06,74,5,24,7,12606.96,75011.41
101123,2024-09-22,4,3,16,1,1648.77,1648.77
101124,2025-05-05,269,7,21,10,11044.9,99404.1
101125,2025-02-06,96,12,5,7,1192.37,7929.26
101126,2023-08-14,231,10,7,6,4677.47,28064.82
101127,2024-01-28,133,7,15,20,11044.9,220898.0
101128,2023-06-13,151,2,13,4,576.14,2304.56
101129,2024-04-25,245,8,22,4,8152.69,32610.76
101130,2023-01-15,299,1,4,7,7004.72,46581.39
101131,2025-12-01,137,8,16,11,8152.69,85195.61
101132,2024-12-03,162,4,12,13,4210.9,54741.7
101133,2024-12-30,170,2,1,15,576.14,7345.78
101134,2023-10-12,14,10,4,17,4677.47,79516.99
101135,2024-05-24,189,8,20,16,8152.69,123920.89
101136,2023-01-07,165,1,21,12,7004.72,71448.14
101137,2024-10-28,228,4,20,16,4210.9,64005.68
101138,2023-06-16,179,7,16,4,11044.9,39761.64
101139,2024-02-04,74,9,19,17,2112.21,35907.57
101140,2023-06-28,155,11,18,15,4866.69,73000.35
101141,2023-08-25,247,11,18,8,4866.69,38933.52
101142,2023-07-03,55,7,23,1,11044.9,11044.9
101143,2025-02-24,144,4,24,9,4210.9,34108.29
101144,2023-09-10,70,9,21,16,2112.21,33795.36
101145,2024-04-03,295,10,3,11,4677.47,51452.17
101146,2025-02-20,288,7,8,8,11044.9,88359.2
101147,2023-08-17,46,6,24,19,8457.66,136591.21
101148,2023-08-26,294,6,5,11,8457.66,74427.41
101149,2023-01-04,160,1,19,18,7004.72,126084.96
101150,2025-05-17,164,6,22,5,8457.66,40173.88
101151,2024-03-30,55,7,1,18,11044.9,168986.97
101152,2024-08-30,113,8,22,15,8152.69,122290.35
101153,2023-03-12,164,5,17,4,12606.96,50427.84
101154,2025-09-06,111,8,10,13,8152.69,105984.97
101155,2023-11-09,108,12,8,2,1192.37,2027.03
101156,2025-09-25,201,5,22,6,12606.96,60513.41
101157,2024-11-22,217,11,16,12,4866.69,52560.25
101158,2025-12-17,145,5,23,7,12606.96,79423.85
101159,2023-07-19,68,6,25,19,8457.66,136591.21
101160,2024-09-14,235,11,6,19,4866.69,92467.11
101161,2024-08-19,75,4,7,7,4210.9,26528.67
101162,2023-07-28,76,7,14,6,11044.9,56328.99
101163,2025-08-28,92,1,4,17,7004.72,107172.22
101164,2023-11-01,207,4,2,4,4210.9,16843.6
101165,2023-12-20,193,12,22,3,1192.37,3219.4
101166,2025-02-21,141,11,21,15,4866.69,73000.35
101167,2023-06-19,63,8,21,17,8152.69,138595.73
101168,2025-09-09,141,12,24,4,1192.37,4292.53
101169,2025-09-18,223,5,19,5,12606.96,63034.8
101170,2024-01-14,208,12,1,13,1192.37,14725.77
101171,2025-12-21,251,2,17,19,576.14,10399.33
101172,2023-09-12,107,11,4,6,4866.69,24820.12
101173,2023-01-11,285,8,11,4,8152.69,32610.76
101174,2023-11-27,45,9,9,2,2112.21,4224.42
101175,2024-09-03,187,9,6,14,2112.21,23656.75
101176,2024-05-23,154,1,17,10,7004.72,63042.48
101177,2025-10-01,161,9,12,20,2112.21,40131.99
101178,2023-07-22,23,4,2,7,4210.9,29476.3
101179,2024-03-16,69,10,18,7,4677.47,31105.18
101180,2025-05-14,39,9,9,9,2112.21,19009.89
101181,2025-03-30,234,2,9,14,576.14,6856.07
101182,2024-02-22,37,11,24,9,4866.69,35040.17
101183,2024-01-30,191,10,22,17,4677.47,75541.14
101184,2023-11-11,162,7,13,1,11044.9,8835.92
101185,2024-07-07,64,9,4,18,2112.21,36118.79
101186,2023-07-02,186,6,25,9,8457.66,76118.94
101187,2024-07-14,6,2,13,8,576.14,4609.12
101188,2023-09-10,90,9,24,10,2112.21,20065.99
101189,2023-07-15,271,6,23,19,8457.66,136591.21
101190,2023-07-22,25,3,11,13,1648.77,21434.01
101191,2025-12-24,283,10,13,16,4677.47,71097.54
101192,2025-11-17,80,11,5,5,4866.69,24333.45
101193,2023-04-19,190,12,25,8,1192.37,8585.06
101194,2025-07-26,94,8,12,15,8152.69,116175.83
101195,2025-05-26,267,12,8,10,1192.37,11327.51
101196,2024-09-17,209,6,3,3,8457.66,25372.98
101197,2023-07-11,85,10,2,3,4677.47,12629.17
101198,2025-10-06,6,7,22,17,11044.9,159598.81
101199,2025-10-16,264,11,22,18,4866.69,78840.38
101200,2024-01-25,4,12,14,18,1192.37,19316.39
101201,2025-12-17,22,10,15,6,4677.47,25258.34
101202,2025-12-08,116,3,3,12,1648.77,17806.72
101203,2023-04-15,217,8,13,6,8152.69,48916.14
101204,2024-05-26,277,2,10,10,576.14,5473.33
101205,2023-01-05,292,7,7,10,11044.9,93881.65
101206,2025-11-21,19,8,20,16,8152.69,130443.04
101207,2025-07-31,169,5,12,4,12606.96,50427.84
101208,2024-01-17,206,6,1,4,8457.66,32139.11
101209,2025-12-19,264,3,14,4,1648.77,5605.82
101210,2024-05-27,116,8,13,12,8152.69,97832.28
101211,2024-01-09,275,5,4,15,12606.96,170193.96
101212,2023-10-14,182,12,14,1,1192.37,1192.37
101213,2024-02-11,57,4,10,2,4210.9,8421.8
101214,2024-11-09,17,3,22,7,1648.77,9810.18
101215,2024-06-28,61,7,16,18,11044.9,188867.79
101216,2023-09-18,167,7,17,13,11044.9,143583.7
101217,2023-02-13,65,3,12,17,1648.77,28029.09
101218,2023-04-17,176,7,20,1,11044.9,10492.65
101219,2025-09-22,43,7,8,20,11044.9,220898.0
101220,2024-05-25,144,2,9,8,576.14,4148.21
101221,2025-08-28,53,12,24,17,1192.37,19256.78
101222,2023-11-01,118,2,5,13,576.14,7489.82
101223,2023-10-27,219,1,20,7,7004.72,49033.04
101224,2025-04-14,269,5,23,8,12606.96,100855.68
101225,2023-05-06,262,7,21,2,11044.9,22089.8
101226,2024-07-28,180,12,14,8,1192.37,9538.96
101227,2023-03-25,1,1,22,11,7004.72,77051.92
101228,2023-07-26,221,3,9,16,1648.77,26380.32
101229,2023-07-18,7,11,18,5,4866.69,24333.45
101230,2025-01-10,271,10,12,8,4677.47,33677.78
101231,2025-02-25,45,2,5,20,576.14,11522.8
101232,2024-01-26,99,12,15,4,1192.37,4769.48
101233,2024-12-03,155,12,16,7,1192.37,7929.26
101234,2023-09-19,99,7,18,9,11044.9,84493.49
101235,2024-12-12,188,8,21,4,8152.69,27719.15
101236,2025-05-08,269,9,1,6,2112.21,12039.6
101237,2023-09-22,149,1,19,2,7004.72,12608.5
101238,2025-03-25,254,11,18,17,4866.69,66186.98
101239,2025-11-09,197,9,25,13,2112.21,26085.79
101240,2024-01-12,2,3,19,7,1648.77,10964.32
101241,2025-11-16,234,9,23,17,2112.21,35907.57
101242,2024-08-29,138,9,4,6,2112.21,12673.26
101243,2024-08-20,21,11,5,9,4866.69,37230.18
101244,2023-04-16,128,4,18,4,4210.9,16843.6
101245,2025-01-25,167,2,23,18,576.14,10370.52
101246,2024-08-26,167,1,21,1,7004.72,6304.25
101247,2024-07-26,91,5,1,18,12606.96,204232.75
101248,2023-08-06,196,11,9,20,4866.69,92467.11
101249,2024-03-27,167,5,7,19,12606.96,227555.63
101250,2025-03-20,80,8,8,14,8152.69,114137.66
101251,2023-07-11,254,3,15,6,1648.77,8903.36
101252,2025-10-01,93,11,10,1,4866.69,4866.69
101253,2025-03-18,97,2,5,3,576.14,1642.0
101254,2025-04-04,52,12,17,5,1192.37,5365.66
101255,2023-07-24,194,7,1,4,11044.9,39761.64
101256,2023-03-31,68,4,25,3,4210.9,12632.7
101257,2023-01-28,5,2,18,11,576.14,5386.91
101258,2023-10-13,246,10,15,6,4677.47,28064.82
101259,2024-05-14,29,9,23,9,2112.21,18059.4
101260,2023-04-02,53,9,10,4,2112.21,8026.4
101261,2023-10-18,1,4,1,8,4210.9,32002.84
101262,2024-08-10,116,11,13,4,4866.69,18493.42
101263,2024-04-04,53,5,12,3,12606.96,35929.84
101264,2023-06-23,23,10,5,6,4677.47,26661.58
101265,2024-01-07,218,3,22,10,1648.77,15663.31
101266,2023-08-01,139,8,22,12,8152.69,83157.44
101267,2023-06-06,2,3,25,5,1648.77,8243.85
101268,2025-09-06,35,2,19,14,576.14,6452.77
101269,2023-07-05,166,3,6,13,1648.77,21434.01
101270,2025-09-12,212,10,21,11,4677.47,51452.17
101271,2024-05-18,197,7,18,16,11044.9,167882.48
101272,2024-04-16,197,2,19,14,576.14,7662.66
101273,2024-03-25,45,4,12,1,4210.9,4210.9
101274,2025-01-12,286,8,5,4,8152.69,32610.76
101275,2023-10-13,151,8,5,18,8152.69,117398.74
101276,2024-05-11,108,4,2,5,4210.9,21054.5
101277,2023-10-21,194,12,1,14,1192.37,16693.18
101278,2023-06-01,245,10,6,1,4677.47,4677.47
101279,2024-05-16,40,1,19,14,7004.72,98066.08
101280,2023-10-14,271,12,10,16,1192.37,18124.02
101281,2023-01-28,147,2,5,2,576.14,979.44
101282,2023-12-22,258,3,1,13,1648.77,19290.61
101283,2025-07-19,284,12,9,19,1192.37,21522.28
101284,2025-05-17,81,5,3,17,12606.96,214318.32
101285,2024-03-09,206,10,2,8,4677.47,37419.76
101286,2023-06-08,240,8,11,13,8152.69,95386.47
101287,2025-01-30,218,4,9,4,4210.9,16843.6
101288,2024-11-18,15,4,10,6,4210.9,24002.13
101289,2023-01-23,159,4,18,7,4210.9,28002.48
101290,2024-07-05,44,10,19,2,4677.47,8887.19
101291,2023-04-04,25,6,3,10,8457.66,84576.6
101292,2024-08-01,204,9,7,11,2112.21,20910.88
101293,2023-09-23,50,6,14,17,8457.66,143780.22
101294,2023-11-04,13,10,13,16,4677.47,71097.54
101295,2024-08-17,83,3,22,15,1648.77,24731.55
101296,2024-04-19,111,11,21,5,4866.69,21900.1
101297,2025-10-24,265,12,20,17,1192.37,17229.75
101298,2023-09-26,174,5,12,20,12606.96,214318.32
101299,2025-03-04,123,4,20,20,4210.9,84218.0
101300,2025-10-15,50,1,5,10,7004.72,66544.84
101301,2023-06-28,256,2,15,11,576.14,6337.54
101302,2023-05-20,144,10,12,12,4677.47,56129.64
101303,2025-08-01,133,8,9,15,8152.69,110061.31
101304,2023-09-11,292,8,2,12,8152.69,83157.44
101305,2023-09-22,226,6,17,20,8457.66,135322.56
101306,2025-04-26,260,8,9,2,8152.69,15490.11
101307,2024-05-16,288,1,5,4,7004.72,28018.88
101308,2025-03-28,38,4,13,15,4210.9,56847.15
101309,2025-08-17,274,8,4,3,8152.69,24458.07
101310,2025-03-23,222,4,13,11,4210.9,46319.9
101311,2025-09-22,109,12,24,16,1192.37,19077.92
101312,2023-11-15,241,3,21,7,1648.77,11541.39
101313,2025-02-17,32,6,14,16,8457.66,135322.56
101314,2023-02-16,217,5,9,6,12606.96,75641.76
101315,2025-04-09,42,5,23,15,12606.96,160738.74
101316,2024-06-15,95,1,3,14,7004.72,98066.08
101317,2023-12-03,102,6,14,16,8457.66,128556.43
101318,2023-11-26,224,6,23,19,8457.66,160695.54
101319,2024-02-11,40,12,22,19,1192.37,21522.28
101320,2024-10-10,8,3,15,5,1648.77,7831.66
101321,2025-04-12,135,9,24,1,2112.21,1689.77
101322,2023-09-15,231,11,19,4,4866.69,19466.76
101323,2024-01-20,216,12,18,6,1192.37,6796.51
101324,2024-03-05,98,11,19,1,4866.69,4866.69
101325,2024-09-10,158,9,4,16,2112.21,32105.59
101326,2025-04-20,181,6,18,14,8457.66,112486.88
101327,2023-08-21,91,8,14,12,8152.69,97832.28
101328,2025-06-11,196,5,22,14,12606.96,167672.57
101329,2023-07-23,45,2,3,1,576.14,547.33
101330,2025-10-13,279,2,21,15,576.14,8209.99
101331,2024-08-16,216,4,8,15,4210.9,60005.32
101332,2025-08-19,64,6,15,14,8457.66,100646.15
101333,2025-03-21,4,6,8,17,8457.66,143780.22
101334,2024-06-25,158,7,22,8,11044.9,88359.2
101335,2023-03-08,8,1,5,12,7004.72,75650.98
101336,2024-10-12,172,3,19,14,1648.77,23082.78
101337,2024-01-30,202,1,19,14,7004.72,98066.08
101338,2023-12-22,207,6,17,6,8457.66,48208.66
101339,2023-09-16,259,2,21,19,576.14,9851.99
101340,2024-06-16,284,3,11,7,1648.77,11541.39
101341,2023-01-24,79,1,20,18,7004.72,107172.22
101342,2025-02-22,13,12,24,5,1192.37,4769.48
101343,2025-01-03,96,4,21,8,4210.9,33687.2
101344,2024-05-17,194,5,22,2,12606.96,25213.92
101345,2023-02-17,297,2,4,15,576.14,7345.78
101346,2023-10-18,145,5,6,3,12606.96,37820.88
101347,2024-03-01,201,2,16,1,576.14,547.33
101348,2023-06-06,108,11,14,13,4866.69,53776.92
101349,2025-07-12,83,3,10,1,1648.77,1401.45
101350,2023-03-06,61,6,12,16,8457.66,108258.05
101351,2023-01-11,82,9,24,9,2112.21,16158.41
101352,2023-03-02,275,1,17,17,7004.72,107172.22
101353,2025-01-17,59,4,1,11,4210.9,46319.9
101354,2023-09-17,138,5,16,7,12606.96,70598.98
101355,2024-08-25,240,12,16,14,1192.37,15858.52
101356,2024-01-31,129,3,7,9,1648.77,11871.14
101357,2024-09-30,85,4,24,16,4210.9,64005.68
101358,2024-07-10,164,10,4,20,4677.47,93549.4
101359,2024-12-23,192,11,3,15,4866.69,73000.35
101360,2025-11-13,130,10,14,10,4677.47,44435.96
101361,2025-12-22,181,7,1,4,11044.9,44179.6
101362,2024-01-16,184,4,3,7,4210.9,26528.67
101363,2024-10-05,63,1,11,1,7004.72,6304.25
101364,2024-10-20,120,9,3,13,2112.21,27458.73
101365,2024-03-21,53,9,9,20,2112.21,35907.57
101366,2023-06-03,294,11,14,14,4866.69,68133.66
101367,2024-02-08,26,8,16,2,8152.69,13044.3
101368,2023-09-12,232,3,20,11,1648.77,17229.65
101369,2023-02-13,146,1,21,19,7004.72,106471.74
101370,2024-08-05,68,7,2,18,11044.9,168986.97
101371,2023-02-03,36,8,4,14,8152.69,102723.89
101372,2024-12-09,205,2,18,11,576.14,6020.66
101373,2024-09-03,233,8,21,4,8152.69,29349.68
101374,2023-07-30,15,4,2,1,4210.9,4210.9
101375,2025-06-11,116,3,3,7,1648.77,10387.25
101376,2023-01-11,27,5,2,4,12606.96,50427.84
101377,2024-06-24,169,12,20,13,1192.37,15500.81
101378,2023-10-10,299,8,4,5,8152.69,40763.45
101379,2025-04-26,229,11,4,17,4866.69,78597.04
101380,2025-09-30,144,6,25,16,8457.66,135322.56
101381,2024-08-29,43,6,18,8,8457.66,60895.15
101382,2024-02-26,40,2,16,2,576.14,1152.28
101383,2025-08-16,198,4,16,4,4210.9,16843.6
101384,2025-12-16,264,6,25,10,8457.66,76118.94
101385,2025-10-30,55,3,8,12,1648.77,19785.24
101386,2025-11-17,104,7,7,3,11044.9,33134.7
101387,2024-09-21,296,11,4,5,4866.69,23116.78
101388,2023-08-14,124,1,15,6,7004.72,42028.32
101389,2025-12-23,232,6,9,4,8457.66,28756.04
101390,2025-06-02,109,3,13,17,1648.77,26627.64
101391,2025-06-22,140,6,4,2,8457.66,16069.55
101392,2025-05-15,100,5,7,13,12606.96,163890.48
101393,2025-10-07,266,7,4,2,11044.9,20985.31
101394,2024-03-25,59,1,2,19,7004.72,133089.68
101395,2023-07-26,142,4,20,13,4210.9,54741.7
101396,2024-07-03,254,4,6,7,4210.9,29476.3
101397,2024-08-12,2,2,6,17,576.14,8325.22
101398,2024-09-17,123,3,11,3,1648.77,4946.31
101399,2025-07-21,73,1,22,16,7004.72,106471.74
101400,2024-06-24,40,3,22,1,1648.77,1566.33
101401,2023-01-03,251,4,16,4,4210.9,16843.6
101402,2024-08-18,117,9,17,6,2112.21,11405.93
101403,2023-07-24,156,12,11,15,1192.37,16991.27
101404,2024-06-11,250,5,12,15,12606.96,189104.4
101405,2024-11-14,266,11,20,16,4866.69,77867.04
101406,2023-02-12,76,7,8,5,11044.9,55224.5
101407,2025-06-01,185,4,24,3,4210.9,12632.7
101408,2023-08-10,141,11,22,18,4866.69,74460.36
101409,2025-12-15,90,5,22,12,12606.96,128590.99
101410,2025-05-04,142,5,7,2,12606.96,23953.22
101411,2023-09-09,222,8,19,12,8152.69,97832.28
101412,2025-10-18,76,8,22,5,8152.69,38725.28
101413,2023-11-30,156,8,10,3,8152.69,22012.26
101414,2023-03-25,112,5,19,4,12606.96,50427.84
101415,2025-05-31,181,11,1,2,4866.69,9733.38
101416,2024-08-03,258,11,25,18,4866.69,87600.42
101417,2024-07-08,74,12,7,14,1192.37,15858.52
101418,2024-03-24,17,8,12,8,8152.69,58699.37
101419,2025-05-15,205,2,9,10,576.14,5473.33
101420,2025-06-11,166,10,5,7,4677.47,32742.29
101421,2024-02-13,155,5,3,10,12606.96,119766.12
101422,2024-01-11,193,7,4,5,11044.9,52463.27
101423,2025-10-28,184,8,12,14,8152.69,108430.78
101424,2025-08-02,15,9,1,14,2112.21,29570.94
101425,2024-09-11,125,10,17,12,4677.47,56129.64
101426,2024-08-23,28,7,5,13,11044.9,129225.33
101427,2025-11-26,236,1,3,2,7004.72,14009.44
101428,2023-08-08,171,10,4,10,4677.47,44435.96
101429,2023-05-05,63,12,19,17,1192.37,18243.26
101430,2024-02-24,265,3,18,16,1648.77,26380.32
101431,2023-11-13,155,11,10,1,4866.69,4380.02
101432,2024-02-16,59,2,1,5,576.14,2736.67
101433,2023-07-18,127,4,4,16,4210.9,67374.4
101434,2025-03-11,29,2,10,13,576.14,7115.33
101435,2024-04-26,280,5,20,15,12606.96,160738.74
101436,2025-06-04,75,11,1,6,4866.69,29200.14
101437,2024-05-07,88,9,24,18,2112.21,38019.78
101438,2024-08-15,52,10,16,12,4677.47,50516.68
101439,2023-08-08,238,7,14,5,11044.9,55224.5
101440,2025-03-08,6,10,10,2,4677.47,8887.19
101441,2025-06-29,22,6,5,15,8457.66,107835.17
101442,2023-01-19,82,6,17,17,8457.66,143780.22
101443,2025-12-11,200,9,3,6,2112.21,11405.93
101444,2024-11-25,236,12,5,9,1192.37,9658.2
101445,2025-03-17,35,11,16,13,4866.69,50613.58
101446,2024-01-05,295,12,17,17,1192.37,20270.29
101447,2024-12-13,300,10,13,3,4677.47,14032.41
101448,2023-11-22,119,2,22,4,576.14,2189.33
101449,2024-10-24,119,12,8,4,1192.37,4054.06
101450,2025-02-25,216,2,2,20,576.14,11522.8
101451,2023-05-30,227,6,20,1,8457.66,7189.01
101452,2025-07-09,194,3,21,19,1648.77,29760.3
101453,2025-10-02,225,11,10,8,4866.69,38933.52
101454,2025-12-18,99,2,19,1,576.14,547.33
101455,2024-02-21,18,3,1,12,1648.77,17806.72
101456,2023-05-28,175,3,22,17,1648.77,26627.64
101457,2025-08-28,257,6,12,20,8457.66,143780.22
101458,2023-05-18,225,7,21,13,11044.9,122046.14
101459,2023-09-18,265,5,4,4,12606.96,47906.45
101460,2024-11-08,12,4,10,9,4210.9,37898.1
101461,2023-11-20,148,2,18,19,576.14,10946.66
101462,2025-10-21,160,7,20,2,11044.9,20985.31
101463,2025-08-22,135,11,1,2,4866.69,9733.38
101464,2024-11-16,31,3,7,18,1648.77,26710.07
101465,2023-05-08,121,8,3,19,8152.69,131665.94
101466,2023-03-14,178,2,14,20,576.14,10370.52
101467,2025-09-07,67,5,24,2,12606.96,25213.92
101468,2024-04-06,180,7,16,10,11044.9,99404.1
101469,2024-04-11,11,1,1,7,7004.72,46581.39
101470,2023-02-07,283,8,2,13,8152.69,95386.47
101471,2025-05-30,219,9,5,4,2112.21,8026.4
101472,2025-01-23,181,4,11,14,4210.9,50109.71
101473,2023-07-08,6,4,14,18,4210.9,72006.39
101474,2023-01-31,128,1,3,2,7004.72,14009.44
101475,2023-03-31,161,6,20,8,8457.66,54129.02
101476,2025-03-25,246,11,4,3,4866.69,14600.07
101477,2024-02-26,254,12,24,12,1192.37,12162.17
101478,2025-06-27,155,6,25,18,8457.66,152237.88
101479,2025-12-14,137,6,23,18,8457.66,144625.99
101480,2025-04-21,249,5,3,7,12606.96,75011.41
101481,2025-12-02,119,5,24,18,12606.96,226925.28
101482,2023-10-18,19,4,23,15,4210.9,60005.32
101483,2023-08-22,11,8,2,9,8152.69,73374.21
101484,2023-06-23,31,5,20,13,12606.96,155695.96
101485,2025-02-26,228,1,8,7,7004.72,49033.04
101486,2025-12-26,27,11,10,2,4866.69,9246.71
101487,2023-02-23,173,5,25,19,12606.96,239532.24
101488,2025-06-07,219,12,24,2,1192.37,2146.27
101489,2024-08-11,274,8,14,19,8152.69,139411.0
101490,2024-06-16,84,7,15,8,11044.9,88359.2
101491,2024-07-15,44,4,25,18,4210.9,75796.2
101492,2023-03-21,141,6,9,9,8457.66,68507.05
101493,2023-01-26,64,5,19,11,12606.96,124808.9
101494,2025-06-27,237,1,15,1,7004.72,6654.48
101495,2025-09-10,285,4,14,2,4210.9,8000.71
101496,2024-10-05,33,8,6,9,8152.69,66036.79
101497,2025-10-10,66,4,21,6,4210.9,25265.4
101498,2023-04-12,120,2,21,2,576.14,1152.28
